"Date","Price","Open","High","Low","Vol.","Change %"
"06/11/2019","91.49","91.49","91.50","91.49","1.56M","-0.01%"
"06/10/2019","91.50","91.50","91.50","91.49","2.80M","0.02%"
"06/07/2019","91.48","91.49","91.49","91.48","2.30M","-0.01%"
"06/06/2019","91.49","91.47","91.49","91.47","7.01M","0.03%"
"06/05/2019","91.46","91.46","91.46","91.45","2.03M","0.00%"
"06/04/2019","91.46","91.45","91.46","91.45","9.01M","0.02%"
"06/03/2019","91.44","91.44","91.45","91.44","3.49M","-0.20%"
"05/31/2019","91.62","91.62","91.62","91.61","2.77M","0.00%"
"05/30/2019","91.62","91.61","91.62","91.61","1.22M","0.03%"
"05/29/2019","91.59","91.60","91.60","91.59","4.24M","0.00%"
"05/28/2019","91.59","91.59","91.59","91.58","981.30K","0.01%"
"05/24/2019","91.58","91.58","91.59","91.58","1.34M","0.00%"
"05/23/2019","91.58","91.57","91.58","91.57","1.20M","0.02%"
"05/22/2019","91.56","91.56","91.56","91.55","1.22M","0.02%"
"05/21/2019","91.54","91.55","91.55","91.54","673.67K","0.00%"
"05/20/2019","91.54","91.55","91.55","91.54","524.35K","0.01%"
"05/17/2019","91.53","91.54","91.54","91.53","339.27K","0.01%"
"05/16/2019","91.52","91.52","91.53","91.52","1.68M","0.01%"
"05/15/2019","91.51","91.51","91.51","91.50","1.06M","0.01%"
"05/14/2019","91.50","91.51","91.51","91.50","1.10M","0.01%"
"05/13/2019","91.49","91.50","91.50","91.49","1.95M","-0.01%"
"05/10/2019","91.50","91.50","91.50","91.49","966.62K","0.02%"
"05/09/2019","91.48","91.49","91.49","91.48","2.03M","0.01%"
"05/08/2019","91.47","91.47","91.47","91.46","980.93K","0.00%"
"05/07/2019","91.47","91.47","91.47","91.46","1.22M","0.01%"
"05/06/2019","91.46","91.46","91.46","91.45","879.78K","0.01%"
"05/03/2019","91.45","91.45","91.46","91.45","1.44M","0.01%"
"05/02/2019","91.44","91.45","91.45","91.44","856.07K","0.01%"
"05/01/2019","91.43","91.43","91.43","91.42","1.24M","-0.19%"
"04/30/2019","91.60","91.60","91.60","91.59","1.16M","0.01%"
"04/29/2019","91.59","91.59","91.60","91.59","667.71K","0.01%"
"04/26/2019","91.58","91.59","91.59","91.58","2.45M","-0.01%"
"04/25/2019","91.59","91.59","91.59","91.58","1.84M","0.02%"
"04/24/2019","91.57","91.57","91.57","91.56","1.10M","0.02%"
"04/23/2019","91.55","91.55","91.56","91.55","912.09K","0.00%"
"04/22/2019","91.55","91.55","91.56","91.55","1.17M","0.00%"
"04/18/2019","91.55","91.55","91.55","91.54","2.98M","0.01%"
"04/17/2019","91.54","91.54","91.55","91.54","691.58K","0.02%"
"04/16/2019","91.52","91.52","91.52","91.51","767.86K","0.00%"
"04/15/2019","91.52","91.51","91.52","91.51","1.09M","0.01%"
"04/12/2019","91.51","91.50","91.51","91.50","890.66K","0.00%"
"04/11/2019","91.51","91.50","91.51","91.50","674.93K","0.03%"
"04/10/2019","91.48","91.49","91.49","91.48","2.26M","0.00%"
"04/09/2019","91.48","91.47","91.48","91.47","1.44M","0.01%"
"04/08/2019","91.47","91.48","91.48","91.47","1.35M","0.00%"
"04/05/2019","91.47","91.46","91.47","91.46","655.71K","0.00%"
"04/04/2019","91.47","91.46","91.47","91.46","1.21M","0.03%"
"04/03/2019","91.44","91.44","91.45","91.44","1.42M","0.01%"
"04/02/2019","91.43","91.44","91.44","91.43","1.14M","-0.01%"
"04/01/2019","91.44","91.43","91.44","91.43","2.42M","-0.17%"
"03/29/2019","91.60","91.60","91.61","91.60","1.58M","0.00%"
"03/28/2019","91.60","91.60","91.60","91.59","924.15K","0.02%"
"03/27/2019","91.58","91.57","91.58","91.57","2.21M","0.01%"
"03/26/2019","91.57","91.57","91.58","91.57","661.56K","0.01%"
"03/25/2019","91.56","91.57","91.57","91.56","1.23M","0.00%"
"03/22/2019","91.56","91.56","91.56","91.55","2.05M","0.00%"
"03/21/2019","91.56","91.55","91.56","91.55","1.96M","0.03%"
"03/20/2019","91.53","91.54","91.54","91.53","1.99M","0.00%"
"03/19/2019","91.53","91.54","91.54","91.53","3.79M","0.00%"
"03/18/2019","91.53","91.52","91.53","91.52","1.14M","0.01%"
"03/15/2019","91.52","91.52","91.53","91.51","1.12M","0.01%"
"03/14/2019","91.51","91.51","91.52","91.51","520.15K","0.00%"
"03/13/2019","91.51","91.51","91.51","91.50","1.80M","0.01%"
"03/12/2019","91.50","91.50","91.50","91.49","938.26K","0.01%"
"03/11/2019","91.49","91.49","91.49","91.48","861.09K","0.00%"
"03/08/2019","91.49","91.49","91.49","91.48","1.06M","0.01%"
"03/07/2019","91.48","91.48","91.48","91.47","1.11M","0.02%"
"03/06/2019","91.46","91.46","91.46","91.45","706.15K","0.01%"
"03/05/2019","91.45","91.45","91.46","91.45","2.61M","0.01%"
"03/04/2019","91.44","91.44","91.45","91.44","1.55M","-0.01%"
"03/01/2019","91.45","91.45","91.45","91.44","2.04M","-0.17%"
"02/28/2019","91.61","91.60","91.61","91.60","1.07M","0.02%"
"02/27/2019","91.59","91.59","91.59","91.58","1.26M","0.01%"
"02/26/2019","91.58","91.58","91.59","91.58","1.20M","0.01%"
"02/25/2019","91.57","91.58","91.58","91.57","1.03M","-0.01%"
"02/22/2019","91.58","91.57","91.58","91.57","3.27M","0.02%"
"02/21/2019","91.56","91.57","91.57","91.56","1.29M","0.01%"
"02/20/2019","91.55","91.55","91.55","91.54","4.09M","0.00%"
"02/19/2019","91.55","91.55","91.55","91.54","1.86M","0.02%"
"02/15/2019","91.53","91.54","91.54","91.53","1.55M","0.00%"
"02/14/2019","91.53","91.53","91.54","91.53","2.04M","0.02%"
"02/13/2019","91.51","91.51","91.51","91.50","818.80K","0.00%"
"02/12/2019","91.51","91.50","91.51","91.50","986.37K","0.02%"
"02/11/2019","91.49","91.50","91.50","91.49","1.33M","-0.01%"
"02/08/2019","91.50","91.50","91.50","91.49","584.75K","0.02%"
"02/07/2019","91.48","91.48","91.49","91.48","1.89M","0.00%"
"02/06/2019","91.48","91.47","91.48","91.47","2.14M","0.02%"
"02/05/2019","91.46","91.46","91.47","91.46","2.47M","0.00%"
"02/04/2019","91.46","91.45","91.46","91.45","3.38M","0.01%"
"02/01/2019","91.45","91.46","91.46","91.45","2.53M","-0.19%"
"01/31/2019","91.62","91.62","91.64","91.62","4.58M","0.00%"
"01/30/2019","91.62","91.61","91.62","91.61","1.79M","0.02%"
"01/29/2019","91.60","91.60","91.61","91.60","965.00K","0.00%"
"01/28/2019","91.60","91.61","91.61","91.60","1.29M","0.01%"
"01/25/2019","91.59","91.59","91.60","91.59","2.12M","-0.01%"
"01/24/2019","91.60","91.59","91.60","91.59","1.20M","0.03%"
"01/23/2019","91.57","91.58","91.58","91.57","1.64M","0.00%"
"01/22/2019","91.57","91.56","91.57","91.55","1.93M","0.01%"
"01/18/2019","91.56","91.56","91.57","91.55","1.95M","0.00%"
"01/17/2019","91.56","91.55","91.56","91.55","809.39K","0.02%"
"01/16/2019","91.54","91.54","91.54","91.53","1.31M","0.01%"
"01/15/2019","91.53","91.53","91.53","91.52","1.18M","0.02%"
"01/14/2019","91.51","91.53","91.53","91.51","1.99M","-0.01%"
"01/11/2019","91.52","91.52","91.52","91.51","1.33M","0.02%"
"01/10/2019","91.50","91.52","91.52","91.50","1.87M","0.01%"
"01/09/2019","91.49","91.50","91.50","91.49","1.49M","0.00%"
"01/08/2019","91.49","91.49","91.49","91.48","1.92M","0.00%"
"01/07/2019","91.49","91.48","91.49","91.48","2.84M","0.00%"
"01/04/2019","91.49","91.49","91.49","91.47","5.48M","0.01%"
"01/03/2019","91.48","91.47","91.49","91.47","3.32M","0.03%"
"01/02/2019","91.45","91.47","91.47","91.45","15.67M","-0.01%"
"12/31/2018","91.46","91.46","91.46","91.44","3.49M","0.01%"
"12/28/2018","91.45","91.45","91.45","91.44","1.84M","0.01%"
"12/27/2018","91.44","91.43","91.44","91.43","3.10M","0.03%"
"12/26/2018","91.41","91.42","91.42","91.41","2.75M","-0.01%"
"12/24/2018","91.42","91.42","91.42","91.41","2.98M","0.01%"
"12/21/2018","91.41","91.41","91.41","91.40","2.61M","0.02%"
"12/20/2018","91.39","91.39","91.40","91.39","2.94M","0.02%"
"12/19/2018","91.37","91.39","91.39","91.37","2.64M","-0.19%"
"12/18/2018","91.54","91.54","91.54","91.53","2.39M","0.00%"
"12/17/2018","91.54","91.53","91.54","91.52","3.56M","0.01%"
"12/14/2018","91.53","91.52","91.53","91.52","939.25K","0.01%"
"12/13/2018","91.52","91.52","91.52","91.51","1.41M","0.01%"
"12/12/2018","91.51","91.51","91.51","91.50","959.24K","0.02%"
"12/11/2018","91.49","91.50","91.50","91.49","1.73M","-0.01%"
"12/10/2018","91.50","91.50","91.50","91.49","1.47M","0.01%"
"12/07/2018","91.49","91.49","91.49","91.48","1.92M","0.01%"
"12/06/2018","91.48","91.48","91.49","91.47","4.61M","0.02%"
"12/04/2018","91.46","91.46","91.46","91.45","1.61M","0.01%"
"12/03/2018","91.45","91.45","91.46","91.45","2.37M","-0.17%"
"11/30/2018","91.61","91.62","91.62","91.60","1.80M","0.01%"
"11/29/2018","91.60","91.60","91.61","91.60","5.72M","0.01%"
"11/28/2018","91.59","91.58","91.59","91.58","1.46M","0.01%"
"11/27/2018","91.58","91.58","91.59","91.57","701.26K","0.00%"
"11/26/2018","91.58","91.58","91.58","91.57","945.32K","0.01%"
"11/23/2018","91.57","91.57","91.58","91.56","544.50K","0.00%"
"11/21/2018","91.57","91.58","91.58","91.56","1.68M","0.02%"
"11/20/2018","91.55","91.55","91.55","91.54","5.36M","0.02%"
"11/19/2018","91.53","91.54","91.54","91.53","1.75M","-0.01%"
"11/16/2018","91.54","91.54","91.54","91.53","7.58M","0.01%"
"11/15/2018","91.53","91.53","91.53","91.52","1.45M","0.03%"
"11/14/2018","91.50","91.51","91.51","91.50","2.46M","-0.01%"
"11/13/2018","91.51","91.50","91.51","91.50","802.17K","0.01%"
"11/12/2018","91.50","91.51","91.51","91.50","601.50K","-0.01%"
"11/09/2018","91.51","91.50","91.51","91.49","3.35M","0.02%"
"11/08/2018","91.49","91.49","91.51","91.49","1.62M","0.01%"
"11/07/2018","91.48","91.48","91.48","91.47","1.14M","0.01%"
"11/06/2018","91.47","91.47","91.47","91.46","1.11M","0.00%"
"11/05/2018","91.47","91.46","91.47","91.46","2.68M","0.01%"
"11/02/2018","91.46","91.45","91.46","91.45","2.04M","0.00%"
"11/01/2018","91.46","91.46","91.46","91.45","2.67M","-0.14%"
"10/31/2018","91.59","91.59","91.59","91.58","2.39M","0.01%"
"10/30/2018","91.58","91.59","91.59","91.58","1.30M","0.00%"
"10/29/2018","91.58","91.58","91.58","91.57","1.48M","0.00%"
"10/26/2018","91.58","91.58","91.58","91.57","6.70M","0.01%"
"10/25/2018","91.57","91.56","91.58","91.56","3.57M","0.01%"
"10/24/2018","91.56","91.56","91.56","91.55","1.07M","0.01%"
"10/23/2018","91.55","91.53","91.55","91.53","1.98M","0.00%"
"10/22/2018","91.55","91.53","91.55","91.53","746.87K","0.02%"
"10/19/2018","91.53","91.53","91.54","91.53","693.43K","0.01%"
"10/18/2018","91.52","91.53","91.53","91.52","733.91K","0.00%"
"10/17/2018","91.52","91.51","91.52","91.51","6.98M","0.00%"
"10/16/2018","91.52","91.51","91.52","91.51","1.27M","0.01%"
"10/15/2018","91.51","91.51","91.51","91.50","4.03M","0.01%"
"10/12/2018","91.50","91.50","91.51","91.50","741.46K","0.00%"
"10/11/2018","91.50","91.50","91.50","91.49","1.69M","0.01%"
"10/10/2018","91.49","91.49","91.49","91.48","2.09M","0.02%"
"10/09/2018","91.47","91.48","91.48","91.47","506.44K","-0.01%"
"10/08/2018","91.48","91.48","91.48","91.47","638.86K","0.00%"
"10/05/2018","91.48","91.48","91.48","91.47","4.66M","0.01%"
"10/04/2018","91.47","91.47","91.47","91.46","1.15M","0.02%"
"10/03/2018","91.45","91.45","91.45","91.44","380.10K","0.00%"
"10/02/2018","91.45","91.44","91.45","91.44","584.77K","0.01%"
"10/01/2018","91.44","91.44","91.44","91.43","3.79M","-0.15%"
"09/28/2018","91.58","91.57","91.58","91.57","409.84K","0.00%"
"09/27/2018","91.58","91.58","91.58","91.57","343.14K","0.02%"
"09/26/2018","91.56","91.57","91.57","91.56","257.01K","0.00%"
"09/25/2018","91.56","91.55","91.56","91.55","662.39K","0.00%"
"09/24/2018","91.56","91.55","91.56","91.55","1.33M","0.01%"
"09/21/2018","91.55","91.54","91.55","91.54","274.45K","0.00%"
"09/20/2018","91.55","91.54","91.55","91.54","449.05K","0.02%"
"09/19/2018","91.53","91.52","91.53","91.52","942.31K","0.00%"
"09/18/2018","91.53","91.53","91.53","91.52","457.46K","0.00%"
"09/17/2018","91.53","91.51","91.53","91.51","639.15K","0.02%"
"09/14/2018","91.51","91.52","91.52","91.51","1.13M","0.01%"
"09/13/2018","91.50","91.52","91.52","91.50","458.72K","0.00%"
"09/12/2018","91.50","91.49","91.50","91.49","757.78K","0.00%"
"09/11/2018","91.50","91.48","91.50","91.48","1.58M","0.01%"
"09/10/2018","91.49","91.48","91.49","91.48","593.17K","0.00%"
"09/07/2018","91.49","91.48","91.49","91.48","472.55K","0.02%"
"09/06/2018","91.47","91.48","91.48","91.47","1.81M","0.02%"
"09/05/2018","91.45","91.46","91.47","91.45","883.31K","-0.01%"
"09/04/2018","91.46","91.45","91.46","91.45","973.86K","-0.14%"
"08/31/2018","91.59","91.59","91.60","91.59","494.87K","-0.01%"
"08/30/2018","91.60","91.58","91.60","91.58","748.46K","0.04%"
"08/29/2018","91.56","91.58","91.58","91.56","908.75K","-0.01%"
"08/28/2018","91.57","91.56","91.57","91.56","610.69K","0.00%"
"08/27/2018","91.57","91.56","91.57","91.55","323.79K","0.01%"
"08/24/2018","91.56","91.56","91.56","91.55","229.82K","0.00%"
"08/23/2018","91.56","91.56","91.56","91.54","1.01M","0.03%"
"08/22/2018","91.53","91.54","91.54","91.53","735.74K","0.00%"
"08/21/2018","91.53","91.54","91.54","91.53","354.12K","0.01%"
"08/20/2018","91.52","91.52","91.53","91.52","600.91K","0.00%"
"08/17/2018","91.52","91.52","91.53","91.52","656.64K","0.01%"
"08/16/2018","91.51","91.52","91.53","91.51","539.80K","0.00%"
"08/15/2018","91.51","91.50","91.51","91.50","533.00K","0.02%"
"08/14/2018","91.49","91.51","91.51","91.49","339.76K","-0.02%"
"08/13/2018","91.51","91.51","91.51","91.50","664.54K","0.01%"
"08/10/2018","91.50","91.50","91.50","91.49","287.40K","0.02%"
"08/09/2018","91.48","91.48","91.49","91.48","340.52K","0.01%"
"08/08/2018","91.47","91.48","91.48","91.47","741.38K","-0.01%"
"08/07/2018","91.48","91.48","91.48","91.46","660.82K","0.01%"
"08/06/2018","91.47","91.48","91.48","91.46","710.18K","0.01%"
"08/03/2018","91.46","91.46","91.47","91.46","353.51K","0.00%"
"08/02/2018","91.46","91.46","91.46","91.45","691.81K","0.01%"
"08/01/2018","91.45","91.44","91.45","91.44","1.12M","-0.14%"
"07/31/2018","91.58","91.58","91.58","91.57","778.69K","0.02%"
"07/30/2018","91.56","91.58","91.58","91.56","377.10K","-0.01%"
"07/27/2018","91.57","91.57","91.57","91.56","457.51K","0.02%"
"07/26/2018","91.55","91.57","91.57","91.55","269.61K","0.01%"
"07/25/2018","91.54","91.55","91.55","91.54","316.21K","-0.01%"
"07/24/2018","91.55","91.54","91.55","91.54","450.08K","0.02%"
"07/23/2018","91.53","91.55","91.55","91.53","293.18K","-0.01%"
"07/20/2018","91.54","91.54","91.54","91.53","1.85M","0.01%"
"07/19/2018","91.53","91.52","91.54","91.52","352.21K","0.01%"
"07/18/2018","91.52","91.51","91.52","91.51","437.41K","0.01%"
"07/17/2018","91.51","91.52","91.52","91.50","862.83K","0.00%"
"07/16/2018","91.51","91.51","91.51","91.50","377.77K","0.01%"
"07/13/2018","91.50","91.51","91.51","91.50","628.90K","0.01%"
"07/12/2018","91.49","91.49","91.51","91.49","639.17K","0.00%"
"07/11/2018","91.49","91.48","91.49","91.48","960.69K","0.00%"
"07/10/2018","91.49","91.49","91.49","91.47","468.07K","0.01%"
"07/09/2018","91.48","91.47","91.49","91.47","388.21K","0.00%"
"07/06/2018","91.48","91.47","91.48","91.47","1.05M","0.02%"
"07/05/2018","91.46","91.46","91.47","91.46","1.03M","0.00%"
"07/03/2018","91.46","91.45","91.46","91.45","1.02M","0.02%"
"07/02/2018","91.44","91.45","91.46","91.44","1.83M","-0.15%"
"06/29/2018","91.58","91.58","91.58","91.57","811.57K","0.02%"
"06/28/2018","91.56","91.56","91.57","91.56","467.08K","0.00%"
"06/27/2018","91.56","91.56","91.56","91.55","326.07K","0.02%"
"06/26/2018","91.54","91.54","91.56","91.54","908.59K","-0.01%"
"06/25/2018","91.55","91.55","91.55","91.54","1.07M","0.02%"
"06/22/2018","91.53","91.54","91.54","91.53","289.44K","0.01%"
"06/21/2018","91.52","91.54","91.54","91.52","782.60K","0.01%"
"06/20/2018","91.51","91.53","91.53","91.51","616.06K","-0.01%"
"06/19/2018","91.52","91.52","91.52","91.51","207.79K","0.02%"
"06/18/2018","91.50","91.52","91.52","91.50","1.50M","-0.01%"
"06/15/2018","91.51","91.51","91.51","91.50","255.44K","0.00%"
"06/14/2018","91.51","91.50","91.51","91.50","440.92K","0.03%"
"06/13/2018","91.48","91.48","91.50","91.48","244.09K","-0.01%"
"06/12/2018","91.49","91.49","91.49","91.48","1.14M","0.00%"
"06/11/2018","91.49","91.48","91.49","91.47","871.76K","0.01%"
"06/08/2018","91.48","91.48","91.48","91.47","323.30K","0.02%"
"06/07/2018","91.46","91.46","91.48","91.46","1.60M","0.01%"
"06/06/2018","91.45","91.46","91.46","91.45","594.22K","-0.01%"
"06/05/2018","91.46","91.46","91.46","91.45","726.92K","0.00%"
"06/04/2018","91.46","91.45","91.46","91.45","1.17M","0.01%"
"06/01/2018","91.45","91.45","91.45","91.44","707.45K","-0.13%"
"05/31/2018","91.57","91.58","91.58","91.56","901.82K","0.02%"
"05/30/2018","91.55","91.55","91.56","91.55","450.40K","-0.01%"
"05/29/2018","91.56","91.55","91.56","91.55","845.67K","0.00%"
"05/25/2018","91.56","91.55","91.56","91.55","479.55K","0.01%"
"05/24/2018","91.55","91.54","91.55","91.54","259.99K","0.02%"
"05/23/2018","91.53","91.54","91.54","91.52","244.88K","0.01%"
"05/22/2018","91.52","91.53","91.53","91.52","587.96K","0.00%"
"05/21/2018","91.52","91.52","91.53","91.51","509.51K","0.00%"
"05/18/2018","91.52","91.52","91.52","91.51","1.55M","0.01%"
"05/17/2018","91.51","91.51","91.51","91.50","2.80M","0.00%"
"05/16/2018","91.51","91.50","91.51","91.49","1.15M","0.01%"
"05/15/2018","91.50","91.49","91.50","91.49","1.83M","0.02%"
"05/14/2018","91.48","91.48","91.50","91.48","897.59K","0.00%"
"05/11/2018","91.48","91.50","91.50","91.48","348.87K","0.00%"
"05/10/2018","91.48","91.48","91.49","91.48","4.67M","0.00%"
"05/09/2018","91.48","91.46","91.48","91.46","808.23K","0.00%"
"05/08/2018","91.48","91.47","91.48","91.47","432.92K","0.01%"
"05/07/2018","91.47","91.46","91.47","91.46","365.50K","0.00%"
"05/04/2018","91.47","91.47","91.47","91.46","1.21M","0.02%"
"05/03/2018","91.45","91.46","91.46","91.45","3.64M","0.00%"
"05/02/2018","91.45","91.44","91.45","91.44","398.21K","0.01%"
"05/01/2018","91.44","91.43","91.45","91.43","1.43M","-0.11%"
"04/30/2018","91.54","91.55","91.55","91.54","325.89K","-0.01%"
"04/27/2018","91.55","91.54","91.55","91.54","295.81K","0.01%"
"04/26/2018","91.54","91.53","91.55","91.53","1.48M","0.01%"
"04/25/2018","91.53","91.52","91.53","91.52","1.00M","0.01%"
"04/24/2018","91.52","91.51","91.53","91.51","1.03M","0.01%"
"04/23/2018","91.51","91.51","91.52","91.51","1.13M","0.00%"
"04/20/2018","91.51","91.50","91.52","91.50","263.98K","0.00%"
"04/19/2018","91.51","91.51","91.51","91.50","473.24K","0.02%"
"04/18/2018","91.49","91.50","91.50","91.49","277.90K","-0.01%"
"04/17/2018","91.50","91.49","91.50","91.49","3.47M","0.00%"
"04/16/2018","91.50","91.50","91.50","91.48","321.27K","0.02%"
"04/13/2018","91.48","91.48","91.49","91.48","287.87K","0.00%"
"04/12/2018","91.48","91.47","91.48","91.47","8.10M","0.00%"
"04/11/2018","91.48","91.48","91.48","91.47","249.31K","0.02%"
"04/10/2018","91.46","91.47","91.47","91.46","491.31K","-0.01%"
"04/09/2018","91.47","91.47","91.47","91.46","238.55K","0.01%"
"04/06/2018","91.46","91.46","91.46","91.45","310.43K","0.00%"
"04/05/2018","91.46","91.46","91.46","91.45","2.25M","0.01%"
"04/04/2018","91.45","91.43","91.45","91.43","3.54M","0.02%"
"04/03/2018","91.43","91.44","91.44","91.43","1.89M","-0.01%"
"04/02/2018","91.44","91.44","91.44","91.42","1.68M","-0.12%"
"03/29/2018","91.55","91.53","91.55","91.53","740.91K","0.02%"
"03/28/2018","91.53","91.52","91.53","91.52","3.03M","0.01%"
"03/27/2018","91.52","91.52","91.52","91.50","1.36M","0.02%"
"03/26/2018","91.50","91.50","91.51","91.50","451.26K","-0.01%"
"03/23/2018","91.51","91.50","91.51","91.50","633.08K","0.01%"
"03/22/2018","91.50","91.48","91.50","91.48","305.56K","0.01%"
"03/21/2018","91.49","91.48","91.49","91.48","336.26K","0.02%"
"03/20/2018","91.47","91.48","91.49","91.47","444.53K","-0.01%"
"03/19/2018","91.48","91.47","91.49","91.47","466.09K","0.00%"
"03/16/2018","91.48","91.47","91.48","91.47","1.22M","0.02%"
"03/15/2018","91.46","91.47","91.47","91.46","863.79K","-0.01%"
"03/14/2018","91.47","91.45","91.47","91.45","245.04K","0.00%"
"03/13/2018","91.47","91.45","91.47","91.45","469.42K","0.00%"
"03/12/2018","91.47","91.47","91.47","91.45","506.37K","0.01%"
"03/09/2018","91.46","91.45","91.47","91.45","596.48K","0.02%"
"03/08/2018","91.44","91.44","91.45","91.44","257.36K","-0.01%"
"03/07/2018","91.45","91.44","91.45","91.44","978.69K","0.00%"
"03/06/2018","91.45","91.45","91.45","91.43","232.69K","0.00%"
"03/05/2018","91.45","91.45","91.45","91.43","849.20K","0.00%"
"03/02/2018","91.45","91.43","91.45","91.43","1.35M","0.01%"
"03/01/2018","91.44","91.42","91.44","91.42","1.26M","-0.08%"
"02/28/2018","91.51","91.50","91.51","91.49","882.24K","0.01%"
"02/27/2018","91.50","91.48","91.50","91.48","373.58K","0.02%"
"02/26/2018","91.48","91.49","91.50","91.48","2.98M","-0.02%"
"02/23/2018","91.50","91.49","91.50","91.48","2.65M","0.02%"
"02/22/2018","91.48","91.48","91.49","91.47","468.65K","0.01%"
"02/21/2018","91.47","91.48","91.48","91.47","1.01M","-0.01%"
"02/20/2018","91.48","91.47","91.48","91.46","590.12K","0.00%"
"02/16/2018","91.48","91.46","91.48","91.46","920.46K","0.01%"
"02/15/2018","91.47","91.47","91.47","91.45","924.88K","0.01%"
"02/14/2018","91.46","91.45","91.46","91.45","549.72K","0.00%"
"02/13/2018","91.46","91.44","91.47","91.44","4.35M","0.00%"
"02/12/2018","91.46","91.46","91.46","91.45","2.04M","0.00%"
"02/09/2018","91.46","91.43","91.46","91.43","2.93M","0.02%"
"02/08/2018","91.44","91.43","91.46","91.43","1.55M","-0.01%"
"02/07/2018","91.45","91.43","91.50","91.41","1.29M","0.01%"
"02/06/2018","91.44","91.42","91.45","91.42","1.56M","0.01%"
"02/05/2018","91.43","91.45","91.45","91.43","757.05K","-0.01%"
"02/02/2018","91.44","91.44","91.44","91.43","459.12K","0.01%"
"02/01/2018","91.43","91.41","91.44","91.41","1.02M","-0.10%"
"01/31/2018","91.52","91.51","91.52","91.51","258.89K","0.01%"
"01/30/2018","91.51","91.49","91.52","91.49","581.33K","0.01%"
"01/29/2018","91.50","91.52","91.52","91.50","696.39K","-0.02%"
"01/26/2018","91.52","91.50","91.52","91.50","430.65K","0.02%"
"01/25/2018","91.50","91.50","91.50","91.49","493.17K","0.00%"
"01/24/2018","91.50","91.50","91.50","91.48","214.64K","0.01%"
"01/23/2018","91.49","91.49","91.49","91.48","706.89K","0.00%"
"01/22/2018","91.49","91.49","91.49","91.48","285.19K","0.01%"
"01/19/2018","91.48","91.47","91.48","91.47","273.31K","0.01%"
"01/18/2018","91.47","91.46","91.47","91.46","238.90K","0.00%"
"01/17/2018","91.47","91.45","91.47","91.45","229.02K","0.02%"
"01/16/2018","91.45","91.45","91.46","91.45","280.33K","-0.02%"
"01/12/2018","91.47","91.46","91.47","91.45","531.34K","0.03%"
"01/11/2018","91.44","91.45","91.46","91.44","163.80K","-0.01%"
"01/10/2018","91.45","91.44","91.45","91.44","222.42K","0.00%"
"01/09/2018","91.45","91.43","91.45","91.43","186.33K","0.00%"
"01/08/2018","91.45","91.43","91.45","91.43","199.82K","0.01%"
"01/05/2018","91.44","91.43","91.44","91.43","247.63K","0.00%"
"01/04/2018","91.44","91.44","91.44","91.42","1.10M","0.01%"
"01/03/2018","91.43","91.43","91.43","91.42","218.31K","0.02%"
"01/02/2018","91.41","91.41","91.43","91.41","790.04K","0.01%"
"12/29/2017","91.40","91.41","91.43","91.40","415.00K","-0.02%"
"12/28/2017","91.42","91.41","91.42","91.41","366.17K","0.00%"
"12/27/2017","91.42","91.41","91.42","91.40","320.12K","0.02%"
"12/26/2017","91.40","91.41","91.41","91.40","498.32K","-0.01%"
"12/22/2017","91.41","91.40","91.41","91.39","2.00M","0.02%"
"12/21/2017","91.39","91.38","91.40","91.38","233.77K","0.00%"
"12/20/2017","91.39","91.37","91.39","91.37","614.22K","0.00%"
"12/19/2017","91.39","91.38","91.39","91.37","287.64K","-0.09%"
"12/18/2017","91.47","91.45","91.47","91.45","288.48K","0.01%"
"12/15/2017","91.46","91.45","91.46","91.45","389.61K","0.01%"
"12/14/2017","91.45","91.45","91.46","91.44","143.25K","0.01%"
"12/13/2017","91.44","91.45","91.45","91.44","375.08K","-0.01%"
